sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected
sensor_0408,Electricity meter 408,device_0001,kWh,True,True,electricity,,False
sensor_0409,Electricity meter 409,device_0001,kWh,True,False,electricity,,False
sensor_0410,Electricity meter 410,device_0001,kWh,True,False,electricity,,False
sensor_0411,Electricity meter 411,device_0001,kWh,True,True,electricity,,False
sensor_0412,Electricity meter 412,device_0001,kWh,True,True,electricity,,False
sensor_0413,Electricity meter 413,device_0001,kWh,True,True,electricity,,False
sensor_0414,Electricity meter 414,device_0001,kWh,True,True,electricity,,False
sensor_0415,Electricity meter 415,device_0001,kWh,True,True,electricity,,False
sensor_0416,Electricity meter 416,device_0001,kWh,True,True,electricity,,False
sensor_0417,Electricity meter 417,device_0001,kWh,True,True,electricity,,False
sensor_0418,Electricity meter 418,device_0001,kWh,True,True,electricity,,False
sensor_0419,Electricity meter 419,device_0001,kWh,True,True,electricity,,False
sensor_0420,Electricity meter 420,device_0001,kWh,True,True,electricity,,False
sensor_0421,Electricity meter 421,device_0001,kWh,True,True,electricity,,False
sensor_0422,Electricity meter 422,device_0001,kWh,True,True,electricity,,False
sensor_0423,Electricity meter 423,device_0001,kWh,True,True,electricity,,False
sensor_0424,Electricity meter 424,device_0001,kWh,True,True,electricity,,False
sensor_0425,Electricity meter 425,device_0001,kWh,True,True,electricity,,False
sensor_0426,Electricity meter 426,device_0001,kWh,True,True,electricity,,False
sensor_0427,Electricity meter 427,device_0001,kWh,True,True,electricity,,False
sensor_0428,Electricity meter 428,device_0001,kWh,True,True,electricity,,False
sensor_0429,Electricity meter 429,device_0001,kWh,True,True,electricity,,False
sensor_0430,Electricity meter 430,device_0001,kWh,True,True,electricity,,False
sensor_0431,Electricity meter 431,device_0001,kWh,True,True,electricity,,False
sensor_0432,Electricity meter 432,device_0001,kWh,True,True,electricity,,False
sensor_0433,Electricity meter 433,device_0001,kWh,True,True,electricity,,False
sensor_0434,Electricity meter 434,device_0001,kWh,True,True,electricity,,False
sensor_0435,Electricity meter 435,device_0001,kWh,True,True,electricity,,False
sensor_0436,Electricity meter 436,device_0001,kWh,True,True,electricity,,False
sensor_0437,Electricity meter 437,device_0001,kWh,True,True,electricity,,False
sensor_0438,Water meter 438,device_0001,m³,True,True,water,,False
sensor_0439,Water meter 439,device_0001,m³,True,False,water,,False
sensor_0440,Chilled water meter 440,device_0001,kWh,True,True,cold,,False
sensor_0441,Heating meter 441,device_0001,kWh,True,True,heating,,False
sensor_0442,Heating meter 442,device_0001,kWh,True,True,heating,,False
sensor_0443,Water meter 443,device_0001,m³,True,True,water,,False
sensor_0444,Water meter 444,device_0001,m³,True,True,water,,False
sensor_0445,Electricity meter 445,device_0001,kWh,True,True,electricity,,False
sensor_0446,Electricity meter 446,device_0001,kWh,True,True,electricity,,False
sensor_0447,Electricity meter 447,device_0001,kWh,True,True,electricity,,False
sensor_0448,Electricity meter 448,device_0001,kWh,True,False,electricity,,False
sensor_0449,Electricity meter 449,device_0001,kWh,True,True,electricity,,False
sensor_0450,Electricity meter 450,device_0001,kWh,True,True,electricity,,False
sensor_0451,Electricity meter 451,device_0001,kWh,True,True,electricity,,False
sensor_0452,Electricity meter 452,device_0001,kWh,True,True,electricity,,False
sensor_0453,Electricity meter 453,device_0001,kWh,True,True,electricity,,False
sensor_0454,Electricity meter 454,device_0001,kWh,True,True,electricity,,False
sensor_0455,Electricity meter 455,device_0001,kWh,True,True,electricity,,False
sensor_0456,Electricity meter 456,device_0001,kWh,True,False,electricity,,False
sensor_0457,Electricity meter 457,device_0001,kWh,True,True,electricity,,False
sensor_0458,Electricity meter 458,device_0001,kWh,True,True,electricity,,False
sensor_0459,Electricity meter 459,device_0001,kWh,True,True,electricity,,False
sensor_0460,Electricity meter 460,device_0001,kWh,True,True,electricity,,False
sensor_0461,Electricity meter 461,device_0001,kWh,True,True,electricity,,False
sensor_0462,Electricity meter 462,device_0001,kWh,True,True,electricity,,False
sensor_0463,Electricity meter 463,device_0001,kWh,True,True,electricity,,False
sensor_0464,Electricity meter 464,device_0001,kWh,True,True,electricity,,False
sensor_0465,Electricity meter 465,device_0001,kWh,True,False,electricity,,False
sensor_0466,Electricity meter 466,device_0001,kWh,True,True,electricity,,False
sensor_0467,Electricity meter 467,device_0001,kWh,True,True,electricity,,False
sensor_0468,Electricity meter 468,device_0001,kWh,True,True,electricity,,False
sensor_0469,Water meter 469,device_0001,m³,True,True,water,,False
sensor_0470,Electricity meter 470,device_0001,kWh,True,True,electricity,,False
sensor_0471,Chilled water meter 471,device_0001,kWh,True,True,cold,,False
sensor_0472,Electricity meter 472,device_0001,kWh,True,True,electricity,,False
sensor_0473,Electricity meter 473,device_0001,kWh,True,True,electricity,,False
sensor_0474,Electricity meter 474,device_0001,kWh,True,True,electricity,,False
sensor_0475,Electricity meter 475,device_0001,kWh,True,True,electricity,,False
sensor_0476,Water meter 476,device_0001,m³,True,True,water,,False
sensor_0477,Water meter 477,device_0001,m³,True,True,water,,False
sensor_0478,Water meter 478,device_0001,m³,True,True,water,,False
sensor_0479,Electricity meter 479,device_0001,kWh,True,True,electricity,,False
sensor_0480,Electricity meter 480,device_0001,kWh,True,True,electricity,,False
sensor_0481,Electricity meter 481,device_0001,kWh,True,True,electricity,,False
sensor_0482,Water meter 482,device_0001,m³,True,True,water,,False
sensor_0483,Water meter 483,device_0001,m³,True,True,water,,False
sensor_0484,Heating meter 484,device_0001,m³,True,True,heating,,False
sensor_0485,Water meter 485,device_0001,m³,True,True,water,,False
sensor_0486,Water meter 486,device_0001,m³,True,True,water,,False
sensor_0487,Heating meter 487,device_0001,kWh,True,False,heating,,False
sensor_0488,Chilled water meter 488,device_0001,kWh,True,False,cold,,False
sensor_0489,Chilled water meter 489,device_0001,m³,True,False,cold,,False
sensor_0490,Chilled water meter 490,device_0001,l/h,True,False,cold,,False
sensor_0491,Chilled water meter 491,device_0001,°C,True,False,cold,,False
sensor_0492,Chilled water meter 492,device_0001,°C,True,False,cold,,False
sensor_0493,Chilled water meter 493,device_0001,Kelvin,True,False,cold,,False
sensor_0494,Heating meter 494,device_0001,kWh,True,False,heating,,False
sensor_0495,Heating meter 495,device_0001,kg,True,False,heating,,False
sensor_0496,Heating meter 496,device_0001,°C,True,False,heating,,False
sensor_0497,Heating meter 497,device_0001,°C,True,False,heating,,False
sensor_0498,Heating meter 498,device_0001,Kelvin,True,False,heating,,False
sensor_0499,Heating meter 499,device_0001,kWh,True,False,heating,,False
sensor_0500,Heating meter 500,device_0001,kg,True,False,heating,,False
sensor_0501,Heating meter 501,device_0001,°C,True,False,heating,,False
sensor_0502,Heating meter 502,device_0001,°C,True,False,heating,,False
sensor_0503,Heating meter 503,device_0001,Kelvin,True,False,heating,,False
sensor_0504,Heating meter 504,device_0001,kg,True,True,heating,,False
sensor_0505,Heating meter 505,device_0001,°C,True,False,heating,,False
sensor_0506,Heating meter 506,device_0001,Kelvin,True,False,heating,,False
sensor_0507,Heating meter 507,device_0001,°C,True,False,heating,,False
sensor_0508,Water meter 508,device_0001,m³,True,True,water,,False
sensor_0509,Water meter 509,device_0001,m³,True,False,water,,False
sensor_0510,Water meter 510,device_0001,m³,True,True,water,,False
sensor_0511,Utility meter 511,device_0001,kWh,True,False,,,False
sensor_0512,Water meter 512,device_0001,m³,True,True,water,,False
sensor_0513,Water meter 513,device_0001,m³,True,True,water,,False
sensor_0514,Heating meter 514,device_0001,kWh,True,False,heating,,False
sensor_0515,Chilled water meter 515,device_0001,kWh,True,True,cold,,False
sensor_0516,Chilled water meter 516,device_0001,kW,True,False,cold,,False
sensor_0517,Chilled water meter 517,device_0001,m³,True,True,cold,,False
sensor_0518,Chilled water meter 518,device_0001,l/h,True,False,cold,,False
sensor_0519,Chilled water meter 519,device_0001,°C,True,False,cold,,False
sensor_0520,Chilled water meter 520,device_0001,°C,True,False,cold,,False
sensor_0521,Chilled water meter 521,device_0001,Kelvin,True,False,cold,,False
sensor_0522,Chilled water meter 522,device_0001,kWh,True,True,cold,,False
sensor_0523,Chilled water meter 523,device_0001,m³,True,True,cold,,False
sensor_0524,Chilled water meter 524,device_0001,l/h,True,False,cold,,False
sensor_0525,Chilled water meter 525,device_0001,°C,True,False,cold,,False
sensor_0526,Chilled water meter 526,device_0001,°C,True,False,cold,,False
sensor_0527,Chilled water meter 527,device_0001,Kelvin,True,False,cold,,False
sensor_0528,Chilled water meter 528,device_0001,kWh,True,True,cold,,False
sensor_0529,Chilled water meter 529,device_0001,kW,True,False,cold,,False
sensor_0530,Chilled water meter 530,device_0001,m³,True,True,cold,,False
sensor_0531,Chilled water meter 531,device_0001,l/h,True,True,cold,,False
sensor_0532,Chilled water meter 532,device_0001,°C,True,False,cold,,False
sensor_0533,Chilled water meter 533,device_0001,°C,True,False,cold,,False
sensor_0534,Chilled water meter 534,device_0001,Kelvin,True,False,cold,,False
sensor_0535,Heating meter 535,device_0001,kWh,True,True,heating,,False
sensor_0536,Heating meter 536,device_0001,kW,True,False,heating,,False
sensor_0537,Heating meter 537,device_0001,m³,True,True,heating,,False
sensor_0538,Heating meter 538,device_0001,l/h,True,False,heating,,False
sensor_0539,Heating meter 539,device_0001,°C,True,False,heating,,False
sensor_0540,Heating meter 540,device_0001,°C,True,False,heating,,False
sensor_0541,Heating meter 541,device_0001,kWh,True,True,heating,,False
sensor_0542,Heating meter 542,device_0001,kW,True,False,heating,,False
sensor_0543,Heating meter 543,device_0001,m³,True,True,heating,,False
sensor_0544,Heating meter 544,device_0001,l/h,True,False,heating,,False
sensor_0545,Heating meter 545,device_0001,°C,True,False,heating,,False
sensor_0546,Heating meter 546,device_0001,°C,True,False,heating,,False
sensor_0547,Heating meter 547,device_0001,Kelvin,True,False,heating,,False
sensor_0548,Chilled water meter 548,device_0001,kWh,True,True,cold,,False
sensor_0549,Chilled water meter 549,device_0001,kW,True,False,cold,,False
sensor_0550,Chilled water meter 550,device_0001,m³,True,True,cold,,False
sensor_0551,Chilled water meter 551,device_0001,l/h,True,False,cold,,False
sensor_0552,Chilled water meter 552,device_0001,°C,True,False,cold,,False
sensor_0553,Chilled water meter 553,device_0001,°C,True,False,cold,,False
sensor_0554,Chilled water meter 554,device_0001,Kelvin,True,False,cold,,False
sensor_0555,Heating meter 555,device_0001,kWh,True,True,heating,,False
sensor_0556,Heating meter 556,device_0001,kW,True,False,heating,,False
sensor_0557,Heating meter 557,device_0001,m³,True,True,heating,,False
sensor_0558,Heating meter 558,device_0001,l/h,True,False,heating,,False
sensor_0559,Heating meter 559,device_0001,°C,True,False,heating,,False
sensor_0560,Heating meter 560,device_0001,°C,True,False,heating,,False
sensor_0561,Heating meter 561,device_0001,Kelvin,True,False,heating,,False
sensor_0562,Heating meter 562,device_0001,kWh,True,True,heating,,False
sensor_0563,Heating meter 563,device_0001,kW,True,False,heating,,False
sensor_0564,Heating meter 564,device_0001,m³,True,True,heating,,False
sensor_0565,Heating meter 565,device_0001,l/h,True,False,heating,,False
sensor_0566,Heating meter 566,device_0001,°C,True,False,heating,,False
sensor_0567,Heating meter 567,device_0001,°C,True,False,heating,,False
sensor_0568,Heating meter 568,device_0001,Kelvin,True,False,heating,,False
sensor_0569,Heating meter 569,device_0001,kWh,True,True,heating,,False
sensor_0570,Heating meter 570,device_0001,m³,True,True,heating,,False
sensor_0571,Heating meter 571,device_0001,l/h,True,False,heating,,False
sensor_0572,Heating meter 572,device_0001,°C,True,False,heating,,False
sensor_0573,Heating meter 573,device_0001,°C,True,False,heating,,False
sensor_0574,Heating meter 574,device_0001,Kelvin,True,False,heating,,False
sensor_0575,Electricity meter 575,device_0001,kWh,True,True,electricity,,False
sensor_0576,Utility meter 576,device_0001,kWh,True,False,,,False
sensor_0577,Heating meter 577,device_0001,kWh,True,False,heating,,False
sensor_0578,Water meter 578,device_0001,m³,True,True,water,,False
sensor_0579,Utility meter 579,device_0001,kWh,True,False,,,False
sensor_0580,Utility meter 580,device_0001,kWh,True,False,,,False
sensor_0581,Utility meter 581,device_0001,kWh,True,False,,,False
sensor_0582,Electricity meter 582,device_0001,kWh,True,True,electricity,,False
sensor_0583,Electricity meter 583,device_0001,kWh,True,True,electricity,,False
sensor_0584,Water meter 584,device_0001,m³,True,True,water,,False
sensor_0585,Water meter 585,device_0001,m³,True,False,water,,False
sensor_0586,Electricity meter 586,device_0001,kWh,True,False,electricity,,False
sensor_0587,Electricity meter 587,device_0001,kWh,True,False,electricity,,False
sensor_0588,Water meter 588,device_0001,m³,True,False,water,,False
sensor_0589,Water meter 589,device_0001,m³,True,False,water,,False
sensor_0590,Chilled water meter 590,device_0001,kWh,True,True,cold,,False
sensor_0591,Chilled water meter 591,device_0001,kW,True,False,cold,,False
sensor_0592,Chilled water meter 592,device_0001,m³,True,True,cold,,False
sensor_0593,Chilled water meter 593,device_0001,l/h,True,False,cold,,False
sensor_0594,Chilled water meter 594,device_0001,°C,True,False,cold,,False
sensor_0595,Chilled water meter 595,device_0001,°C,True,False,cold,,False
sensor_0596,Utility meter 596,device_0001,m³,True,True,,,False
sensor_0597,Utility meter 597,device_0001,m³,True,False,,,False
sensor_0598,Water meter 598,device_0001,m³,True,True,water,,False
sensor_0599,Water meter 599,device_0001,m³,True,True,water,,False
sensor_0600,Water meter 600,device_0001,m³,True,True,water,,False
sensor_0601,Water meter 601,device_0001,m³,True,True,water,,False
sensor_0602,Water meter 602,device_0001,m³,True,True,water,,False
sensor_0603,Water meter 603,device_0001,m³,True,False,water,,False
sensor_0604,Water meter 604,device_0001,m³,True,True,water,,False
sensor_0605,Electricity meter 605,device_0001,kWh,True,False,electricity,,False
sensor_0606,Electricity meter 606,device_0001,kWh,True,True,electricity,,False
sensor_0607,Electricity meter 607,device_0001,kWh,True,True,electricity,,False
sensor_0608,Electricity meter 608,device_0001,kWh,True,True,electricity,,False
sensor_0609,Electricity meter 609,device_0001,kWh,True,True,electricity,,False
sensor_0610,Electricity meter 610,device_0001,kWh,True,True,electricity,,False
sensor_0611,Electricity meter 611,device_0001,kWh,True,True,electricity,,False
sensor_0612,Electricity meter 612,device_0001,kWh,True,False,electricity,,False
