sensor_id,source,external_id,external_key,label
sensor_0436,source_system_a,ext_2661,key_1352,Electricity meter 436
sensor_0437,source_system_a,ext_2662,key_3374,Electricity meter 437
sensor_0438,source_system_a,ext_2663,key_1554,Water meter 438
sensor_0439,source_system_a,ext_2664,key_1553,Water meter 439
sensor_0440,source_system_a,ext_2665,key_1550,Chilled water meter 440
sensor_0441,source_system_a,ext_2666,key_1546,Heating meter 441
sensor_0442,source_system_a,ext_2670,key_1575,Heating meter 442
sensor_0443,source_system_a,ext_2671,key_1578,Water meter 443
sensor_0444,source_system_a,ext_2672,key_1577,Water meter 444
sensor_0445,source_system_a,ext_2673,key_1205,Electricity meter 445
sensor_0446,source_system_a,ext_2674,key_1182,Electricity meter 446
sensor_0447,source_system_a,ext_2675,key_0403,Electricity meter 447
sensor_0448,source_system_a,ext_2676,key_4015,Electricity meter 448
sensor_0449,source_system_a,ext_2677,key_1788,Electricity meter 449
sensor_0450,source_system_a,ext_2678,key_1817,Electricity meter 450
sensor_0451,source_system_a,ext_2680,key_1818,Electricity meter 451
sensor_0452,source_system_a,ext_2681,key_1834,Electricity meter 452
sensor_0453,source_system_a,ext_2682,key_1835,Electricity meter 453
sensor_0454,source_system_a,ext_2683,key_1819,Electricity meter 454
sensor_0455,source_system_a,ext_2685,key_1826,Electricity meter 455
sensor_0456,source_system_a,ext_2686,key_1827,Electricity meter 456
sensor_0457,source_system_a,ext_2687,key_1813,Electricity meter 457
sensor_0458,source_system_a,ext_2688,key_1814,Electricity meter 458
sensor_0459,source_system_a,ext_2689,key_1815,Electricity meter 459
sensor_0460,source_system_a,ext_2691,key_1816,Electricity meter 460
sensor_0461,source_system_a,ext_2692,key_1846,Electricity meter 461
sensor_0462,source_system_a,ext_2693,key_1828,Electricity meter 462
sensor_0463,source_system_a,ext_2694,key_1829,Electricity meter 463
sensor_0464,source_system_a,ext_2695,key_1830,Electricity meter 464
sensor_0465,source_system_a,ext_2696,key_1831,Electricity meter 465
sensor_0466,source_system_a,ext_2697,key_0371,Electricity meter 466
sensor_0467,source_system_a,ext_2698,key_0372,Electricity meter 467
sensor_0468,source_system_a,ext_2699,key_3413,Electricity meter 468
sensor_0469,source_system_a,ext_2700,key_0235,Water meter 469
sensor_0470,source_system_a,ext_2702,key_0598,Electricity meter 470
sensor_0471,source_system_a,ext_2703,key_2390,Chilled water meter 471
sensor_0472,source_system_a,ext_2705,key_1797,Electricity meter 472
sensor_0473,source_system_a,ext_2706,key_1798,Electricity meter 473
sensor_0474,source_system_a,ext_2707,key_1799,Electricity meter 474
sensor_0475,source_system_a,ext_2708,key_1800,Electricity meter 475
sensor_0476,source_system_a,ext_2709,key_0236,Water meter 476
sensor_0477,source_system_a,ext_2710,key_0209,Water meter 477
sensor_0478,source_system_a,ext_2711,key_0210,Water meter 478
sensor_0479,source_system_a,ext_2713,key_0384,Electricity meter 479
sensor_0480,source_system_a,ext_2714,key_1803,Electricity meter 480
sensor_0481,source_system_a,ext_2715,key_1804,Electricity meter 481
sensor_0482,source_system_a,ext_2718,key_1758,Water meter 482
sensor_0483,source_system_a,ext_2719,key_1759,Water meter 483
sensor_0484,source_system_a,ext_2721,key_1840,Heating meter 484
sensor_0485,source_system_a,ext_2725,key_1839,Water meter 485
sensor_0486,source_system_a,ext_2726,key_1838,Water meter 486
sensor_0487,source_system_a,ext_2732,key_2714,Heating meter 487
sensor_0488,source_system_a,ext_2758,key_2201,Chilled water meter 488
sensor_0489,source_system_a,ext_2760,key_2203,Chilled water meter 489
sensor_0490,source_system_a,ext_2761,key_2204,Chilled water meter 490
sensor_0491,source_system_a,ext_2762,key_2205,Chilled water meter 491
sensor_0492,source_system_a,ext_2765,key_2206,Chilled water meter 492
sensor_0493,source_system_a,ext_2766,key_2207,Chilled water meter 493
sensor_0494,source_system_a,ext_2767,key_2025,Heating meter 494
sensor_0495,source_system_a,ext_2769,key_2027,Heating meter 495
sensor_0496,source_system_a,ext_2771,key_2029,Heating meter 496
sensor_0497,source_system_a,ext_2772,key_2030,Heating meter 497
sensor_0498,source_system_a,ext_2773,key_2031,Heating meter 498
sensor_0499,source_system_a,ext_2818,key_2018,Heating meter 499
sensor_0500,source_system_a,ext_2822,key_2021,Heating meter 500
sensor_0501,source_system_a,ext_2823,key_2022,Heating meter 501
sensor_0502,source_system_a,ext_2824,key_2023,Heating meter 502
sensor_0503,source_system_a,ext_2827,key_2024,Heating meter 503
sensor_0504,source_system_a,ext_2831,key_1999,Heating meter 504
sensor_0505,source_system_a,ext_2833,key_2001,Heating meter 505
sensor_0506,source_system_a,ext_2834,key_2002,Heating meter 506
sensor_0507,source_system_a,ext_2835,key_2003,Heating meter 507
sensor_0508,source_system_a,ext_2836,key_1853,Water meter 508
sensor_0509,source_system_a,ext_2837,key_1490,Water meter 509
sensor_0510,source_system_a,ext_2838,key_1857,Water meter 510
sensor_0512,source_system_a,ext_2841,key_1491,Water meter 512
sensor_0513,source_system_a,ext_2842,key_1854,Water meter 513
sensor_0514,source_system_a,ext_2843,key_1993,Heating meter 514
sensor_0515,source_system_a,ext_2846,key_1971,Chilled water meter 515
sensor_0516,source_system_a,ext_2847,key_1972,Chilled water meter 516
sensor_0517,source_system_a,ext_2848,key_1973,Chilled water meter 517
sensor_0518,source_system_a,ext_2849,key_1974,Chilled water meter 518
sensor_0519,source_system_a,ext_2860,key_1975,Chilled water meter 519
sensor_0520,source_system_a,ext_2871,key_1976,Chilled water meter 520
sensor_0521,source_system_a,ext_2880,key_1977,Chilled water meter 521
sensor_0522,source_system_a,ext_2881,key_2185,Chilled water meter 522
sensor_0523,source_system_a,ext_2884,key_2187,Chilled water meter 523
sensor_0524,source_system_a,ext_2885,key_2188,Chilled water meter 524
sensor_0525,source_system_a,ext_2886,key_2189,Chilled water meter 525
sensor_0526,source_system_a,ext_2887,key_2190,Chilled water meter 526
sensor_0527,source_system_a,ext_2888,key_2191,Chilled water meter 527
sensor_0528,source_system_a,ext_2889,key_1986,Chilled water meter 528
sensor_0529,source_system_a,ext_2890,key_1987,Chilled water meter 529
sensor_0530,source_system_a,ext_2892,key_1988,Chilled water meter 530
sensor_0531,source_system_a,ext_2893,key_1989,Chilled water meter 531
sensor_0532,source_system_a,ext_2894,key_1990,Chilled water meter 532
sensor_0533,source_system_a,ext_2895,key_1991,Chilled water meter 533
sensor_0534,source_system_a,ext_2896,key_1992,Chilled water meter 534
sensor_0535,source_system_a,ext_2897,key_1891,Heating meter 535
sensor_0536,source_system_a,ext_2898,key_1892,Heating meter 536
sensor_0537,source_system_a,ext_2899,key_1893,Heating meter 537
sensor_0538,source_system_a,ext_2900,key_1894,Heating meter 538
sensor_0539,source_system_a,ext_2901,key_1895,Heating meter 539
sensor_0540,source_system_a,ext_2903,key_1896,Heating meter 540
sensor_0541,source_system_a,ext_2905,key_1899,Heating meter 541
sensor_0542,source_system_a,ext_2906,key_1900,Heating meter 542
sensor_0543,source_system_a,ext_2907,key_1901,Heating meter 543
sensor_0544,source_system_a,ext_2908,key_1902,Heating meter 544
sensor_0545,source_system_a,ext_2909,key_1903,Heating meter 545
sensor_0546,source_system_a,ext_2910,key_1904,Heating meter 546
sensor_0547,source_system_a,ext_2911,key_1905,Heating meter 547
sensor_0548,source_system_a,ext_2912,key_2143,Chilled water meter 548
sensor_0549,source_system_a,ext_2914,key_2144,Chilled water meter 549
sensor_0550,source_system_a,ext_2915,key_2145,Chilled water meter 550
sensor_0551,source_system_a,ext_2916,key_2146,Chilled water meter 551
sensor_0552,source_system_a,ext_2917,key_2147,Chilled water meter 552
sensor_0553,source_system_a,ext_2918,key_2148,Chilled water meter 553
sensor_0554,source_system_a,ext_2919,key_2149,Chilled water meter 554
sensor_0555,source_system_a,ext_2920,key_1978,Heating meter 555
sensor_0556,source_system_a,ext_2921,key_1979,Heating meter 556
sensor_0557,source_system_a,ext_2922,key_1980,Heating meter 557
sensor_0558,source_system_a,ext_2923,key_1981,Heating meter 558
sensor_0559,source_system_a,ext_2925,key_1982,Heating meter 559
sensor_0560,source_system_a,ext_2926,key_1983,Heating meter 560
sensor_0561,source_system_a,ext_2927,key_1984,Heating meter 561
sensor_0562,source_system_a,ext_2928,key_2179,Heating meter 562
sensor_0563,source_system_a,ext_2929,key_2180,Heating meter 563
sensor_0564,source_system_a,ext_2930,key_2181,Heating meter 564
sensor_0565,source_system_a,ext_2935,key_2178,Heating meter 565
sensor_0566,source_system_a,ext_2943,key_2182,Heating meter 566
sensor_0567,source_system_a,ext_2953,key_2183,Heating meter 567
sensor_0568,source_system_a,ext_2959,key_2184,Heating meter 568
sensor_0569,source_system_a,ext_2967,key_2136,Heating meter 569
sensor_0570,source_system_a,ext_2980,key_2139,Heating meter 570
sensor_0571,source_system_a,ext_2987,key_2140,Heating meter 571
sensor_0572,source_system_a,ext_2993,key_2141,Heating meter 572
sensor_0573,source_system_a,ext_2999,key_2142,Heating meter 573
sensor_0574,source_system_a,ext_3008,key_2137,Heating meter 574
sensor_0575,source_system_a,ext_3016,key_2380,Electricity meter 575
sensor_0577,source_system_a,ext_3036,key_1898,Heating meter 577
sensor_0578,source_system_a,ext_3039,key_1029,Water meter 578
sensor_0582,source_system_a,ext_3099,key_0629,Electricity meter 582
sensor_0583,source_system_a,ext_3251,key_0578,Electricity meter 583
sensor_0584,source_system_a,ext_3273,key_0696,Water meter 584
sensor_0585,source_system_a,ext_3303,key_1278,Water meter 585
sensor_0586,source_system_a,ext_3524,key_0981,Electricity meter 586
sensor_0587,source_system_a,ext_3535,key_0988,Electricity meter 587
sensor_0588,source_system_a,ext_3639,key_0787,Water meter 588
sensor_0589,source_system_a,ext_3659,key_1769,Water meter 589
sensor_0590,source_system_a,ext_3732,key_2237,Chilled water meter 590
sensor_0591,source_system_a,ext_3743,key_2238,Chilled water meter 591
sensor_0592,source_system_a,ext_3754,key_2239,Chilled water meter 592
sensor_0593,source_system_a,ext_3764,key_2240,Chilled water meter 593
sensor_0594,source_system_a,ext_3775,key_2241,Chilled water meter 594
sensor_0595,source_system_a,ext_3786,key_2242,Chilled water meter 595
sensor_0596,source_system_a,ext_3809,key_2152,Utility meter 596
sensor_0597,source_system_a,ext_3820,key_2151,Utility meter 597
sensor_0598,source_system_a,ext_3853,key_2090,Water meter 598
sensor_0599,source_system_a,ext_3864,key_2089,Water meter 599
sensor_0600,source_system_a,ext_3875,key_2088,Water meter 600
sensor_0601,source_system_a,ext_3885,key_2087,Water meter 601
sensor_0602,source_system_a,ext_3896,key_1855,Water meter 602
sensor_0603,source_system_a,ext_3907,key_1856,Water meter 603
sensor_0604,source_system_a,ext_3918,key_1858,Water meter 604
sensor_0605,source_system_a,ext_3940,key_0935,Electricity meter 605
sensor_0606,source_system_a,ext_3951,key_0936,Electricity meter 606
sensor_0607,source_system_a,ext_3962,key_0937,Electricity meter 607
sensor_0608,source_system_a,ext_3973,key_0938,Electricity meter 608
sensor_0609,source_system_a,ext_3984,key_0940,Electricity meter 609
sensor_0610,source_system_a,ext_3995,key_0939,Electricity meter 610
sensor_0611,source_system_a,ext_4006,key_0944,Electricity meter 611
sensor_0612,source_system_a,ext_4017,key_0946,Electricity meter 612
sensor_0613,source_system_a,ext_4029,key_0945,Electricity meter 613
sensor_0614,source_system_a,ext_4040,key_0947,Electricity meter 614
sensor_0615,source_system_a,ext_4062,key_0949,Electricity meter 615
sensor_0616,source_system_a,ext_4095,key_1865,Chilled water meter 616
sensor_0617,source_system_a,ext_4106,key_1862,Chilled water meter 617
sensor_0618,source_system_a,ext_4127,key_1867,Chilled water meter 618
sensor_0619,source_system_a,ext_4139,key_1868,Chilled water meter 619
sensor_0620,source_system_a,ext_4150,key_1863,Chilled water meter 620
sensor_0621,source_system_a,ext_4161,key_0933,Electricity meter 621
sensor_0622,source_system_a,ext_4172,key_2134,Water meter 622
sensor_0623,source_system_a,ext_4194,key_1913,Heating meter 623
sensor_0624,source_system_a,ext_4216,key_1915,Heating meter 624
sensor_0625,source_system_a,ext_4227,key_1916,Heating meter 625
sensor_0626,source_system_a,ext_4238,key_1917,Heating meter 626
sensor_0627,source_system_a,ext_4250,key_1918,Heating meter 627
sensor_0628,source_system_a,ext_4261,key_1919,Heating meter 628
sensor_0629,source_system_a,ext_4272,key_1921,Heating meter 629
sensor_0630,source_system_a,ext_4285,key_1923,Heating meter 630
sensor_0631,source_system_a,ext_4287,key_1925,Heating meter 631
sensor_0632,source_system_a,ext_4293,key_1926,Heating meter 632
sensor_0633,source_system_a,ext_4304,key_1927,Heating meter 633
sensor_0634,source_system_a,ext_4314,key_1907,Heating meter 634
sensor_0635,source_system_a,ext_4318,key_1908,Heating meter 635
sensor_0636,source_system_a,ext_4319,key_1909,Heating meter 636
sensor_0637,source_system_a,ext_4320,key_1910,Heating meter 637
sensor_0638,source_system_a,ext_4330,key_1911,Heating meter 638
sensor_0639,source_system_a,ext_4339,key_1912,Heating meter 639
sensor_0640,source_system_a,ext_4340,key_1906,Heating meter 640
sensor_0641,source_system_a,ext_4342,key_1878,Chilled water meter 641
sensor_0642,source_system_a,ext_4348,key_1879,Chilled water meter 642
sensor_0643,source_system_a,ext_4356,key_1880,Chilled water meter 643
sensor_0644,source_system_a,ext_4364,key_1881,Chilled water meter 644
sensor_0645,source_system_a,ext_4373,key_1882,Chilled water meter 645
sensor_0646,source_system_a,ext_4381,key_1883,Chilled water meter 646
sensor_0647,source_system_a,ext_4392,key_1877,Chilled water meter 647
sensor_0648,source_system_a,ext_4401,key_1889,Chilled water meter 648
sensor_0649,source_system_a,ext_4408,key_1890,Chilled water meter 649
sensor_0650,source_system_a,ext_4414,key_1885,Chilled water meter 650
sensor_0651,source_system_a,ext_4421,key_1886,Chilled water meter 651
sensor_0652,source_system_a,ext_4429,key_1887,Chilled water meter 652
sensor_0653,source_system_a,ext_4438,key_1888,Chilled water meter 653
sensor_0654,source_system_a,ext_4448,key_1947,Heating meter 654
sensor_0655,source_system_a,ext_4469,key_1948,Heating meter 655
sensor_0656,source_system_a,ext_4480,key_1943,Heating meter 656
sensor_0657,source_system_a,ext_4488,key_1944,Heating meter 657
sensor_0658,source_system_a,ext_4489,key_1945,Heating meter 658
sensor_0659,source_system_a,ext_4494,key_1946,Heating meter 659
sensor_0660,source_system_a,ext_4496,key_1950,Heating meter 660
sensor_0661,source_system_a,ext_4506,key_1952,Heating meter 661
sensor_0662,source_system_a,ext_4514,key_1953,Heating meter 662
sensor_0663,source_system_a,ext_4522,key_1954,Heating meter 663
sensor_0664,source_system_a,ext_4525,key_1955,Heating meter 664
sensor_0665,source_system_a,ext_4526,key_1949,Heating meter 665
sensor_0666,source_system_a,ext_4529,key_1928,Heating meter 666
sensor_0667,source_system_a,ext_4531,key_1930,Heating meter 667
sensor_0668,source_system_a,ext_4532,key_1931,Heating meter 668
sensor_0669,source_system_a,ext_4533,key_1932,Heating meter 669
sensor_0670,source_system_a,ext_4534,key_1933,Heating meter 670
sensor_0671,source_system_a,ext_4536,key_1934,Heating meter 671
sensor_0672,source_system_a,ext_4537,key_1935,Heating meter 672
sensor_0673,source_system_a,ext_4538,key_1936,Heating meter 673
sensor_0674,source_system_a,ext_4539,key_1937,Heating meter 674
sensor_0675,source_system_a,ext_4540,key_1938,Heating meter 675
sensor_0676,source_system_a,ext_4541,key_1939,Heating meter 676
sensor_0677,source_system_a,ext_4542,key_1940,Heating meter 677
sensor_0678,source_system_a,ext_4543,key_1941,Heating meter 678
sensor_0679,source_system_a,ext_4547,key_2763,Electricity meter 679
sensor_0682,source_system_a,ext_4552,key_2915,Utility meter 682
sensor_0683,source_system_a,ext_4554,key_1823,Water meter 683
sensor_0684,source_system_a,ext_4555,key_3891,Electricity meter 684
sensor_0685,source_system_a,ext_4556,key_3892,Electricity meter 685
sensor_0686,source_system_a,ext_4559,key_3895,Electricity meter 686
sensor_0687,source_system_a,ext_4560,key_3896,Electricity meter 687
sensor_0688,source_system_a,ext_0001,key_0941,Electricity meter 688
sensor_0689,source_system_a,ext_0002,key_0942,Electricity meter 689
sensor_0690,source_system_a,ext_0003,key_0943,Electricity meter 690
sensor_0691,source_system_a,ext_0004,key_0850,Electricity meter 691
sensor_0692,source_system_a,ext_0005,key_0572,Electricity meter 692
sensor_0693,source_system_a,ext_0006,key_1379,Water meter 693
sensor_0694,source_system_a,ext_0007,key_1380,Water meter 694
